entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label,hour,day,weekday,is_weekend_flag,month,is_office_hours,is_weekend,is_sensitive_resource,long_session,failed_login,new_device,resource_frequency,hour_sin,hour_cos,session_duration_normalized,prediction,risk_level,explanation
user_0024,2,2026-05-20 13:36:26.000000,172.31.109.114,8,0,4,448,0,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,4,2,1,0,Normal,0,13,20,2,0,5,1,0,0,0,0,0,0.2582781456953642,-0.2588190451025208,-0.9659258262890683,0.0793168880455408,0,Low,No risk indicators
user_0034,2,2026-06-26 08:21:08.000000,192.168.41.90,8,3,2,682,3,7311a3a2-124e-4295-a182-2d24701a7ef7,0,5,1,20,Normal,0,8,26,4,0,6,1,0,1,0,0,0,0.2978723404255319,0.8660254037844387,-0.4999999999999998,0.123719165085389,0,Low,Sensitive resource
user_0028,2,2026-07-05 14:31:09.000000,172.23.38.124,5,2,3,367,2,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,0,4,1,10,Normal,0,14,5,6,1,7,1,1,0,0,0,0,0.34394904458598724,-0.4999999999999997,-0.8660254037844388,0.06394686907020873,0,Low,Weekend login
user_0023,2,2026-05-09 14:31:19.000000,10.36.30.88,2,10,0,680,11,6e5b34bb-8170-4f57-8e20-74651e0c2403,1,0,1,10,Normal,0,14,9,5,1,5,1,1,0,0,0,0,0.30177514792899407,-0.4999999999999997,-0.8660254037844388,0.12333965844402277,0,Low,Weekend login
user_0026,2,2026-05-29 18:05:06.000000,192.168.27.150,5,0,2,30,0,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,0,Normal,0,18,29,4,0,5,1,0,0,0,0,0,0.3157894736842105,-1.0,-1.8369701987210297e-16,0.0,0,Low,No risk indicators
user_0008,2,2026-07-15 09:13:34.000000,172.30.186.90,6,10,3,466,11,92107f27-1c84-4c35-9bb7-92e385ca6c16,3,1,1,0,Normal,0,9,15,2,0,7,1,0,0,0,0,0,0.3235294117647059,0.7071067811865476,-0.7071067811865475,0.08273244781783681,0,Low,No risk indicators
svc_0005,1,2026-07-24 23:04:29.000000,192.168.55.186,6,10,2,630,11,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,1,15,Normal,0,23,24,4,0,7,0,0,0,0,0,0,0.33163265306122447,-0.25881904510252157,0.9659258262890681,0.11385199240986717,0,Low,Off-hour login
user_0008,2,2026-06-22 16:13:52.000000,172.30.186.41,6,10,3,708,11,92107f27-1c84-4c35-9bb7-92e385ca6c16,3,1,1,0,Normal,0,16,22,0,0,6,1,0,0,0,0,0,0.3235294117647059,-0.8660254037844385,-0.5000000000000004,0.1286527514231499,0,Low,No risk indicators
user_0039,2,2026-06-08 13:41:50.000000,172.22.175.195,3,1,3,330,12,6c64bc02-2d28-4114-950a-49fae1541646,4,5,1,20,Normal,0,13,8,0,0,6,1,0,1,0,0,0,0.27218934911242604,-0.2588190451025208,-0.9659258262890683,0.056925996204933584,0,Low,Sensitive resource
dev_0006,0,2026-05-31 04:44:34.000000,172.22.196.46,4,9,4,900,8,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,1,4,1,45,Normal,0,4,31,6,1,5,0,1,1,0,0,0,0.375,0.8660254037844386,0.5000000000000001,0.1650853889943074,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0009,2,2026-05-07 10:52:40.000000,192.168.87.52,4,1,2,712,12,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,4,3,1,20,Normal,0,10,7,3,0,5,1,0,1,0,0,0,0.3333333333333333,0.49999999999999994,-0.8660254037844387,0.12941176470588237,0,Low,Sensitive resource
svc_0007,1,2026-05-17 11:41:27.000000,172.27.204.87,7,1,2,770,10,5edd09e9-9d87-49a4-8977-a9d5095bda0f,2,0,1,30,Normal,0,11,17,6,1,5,1,1,1,0,0,0,0.34782608695652173,0.258819045102521,-0.9659258262890682,0.14041745730550284,0,Medium,"Weekend login, Sensitive resource"
user_0007,2,2026-07-06 16:35:28.000000,10.35.23.74,9,7,4,461,6,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,2,4,1,20,Normal,0,16,6,0,0,7,1,0,1,0,0,0,0.3353658536585366,-0.8660254037844385,-0.5000000000000004,0.08178368121442126,0,Low,Sensitive resource
user_0013,2,2026-05-13 10:56:53.000000,172.28.185.166,1,10,3,648,11,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,1,4,1,0,Normal,0,10,13,2,0,5,1,0,0,0,0,0,0.36645962732919257,0.49999999999999994,-0.8660254037844387,0.11726755218216318,0,Low,No risk indicators
dev_0004,0,2026-06-01 08:43:26.000000,192.168.86.1,9,6,2,438,7,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,2,1,1,20,Normal,0,8,1,0,0,6,1,0,1,0,0,0,0.36,0.8660254037844387,-0.4999999999999998,0.07741935483870968,0,Low,Sensitive resource
dev_0001,0,2026-07-20 04:13:46.000000,192.168.209.154,3,6,4,476,7,8d2265ae-0867-47b8-acc9-0fe02613db70,2,2,1,35,Normal,0,4,20,0,0,7,0,0,1,0,0,0,0.27167630057803466,0.8660254037844386,0.5000000000000001,0.08462998102466793,0,Medium,"Off-hour login, Sensitive resource"
user_0015,2,2026-06-07 15:31:43.000000,40.98.54.43,2,1,4,177,12,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,1,5,1,30,Credential Stuffing,1,15,7,6,1,6,1,1,1,0,0,0,0.3333333333333333,-0.7071067811865471,-0.7071067811865479,0.027893738140417457,0,Medium,"Weekend login, Sensitive resource"
user_0013,2,2026-05-01 09:36:36.000000,172.28.185.12,1,3,3,376,3,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,1,4,1,20,Normal,0,9,1,4,0,5,1,0,1,0,0,0,0.2795031055900621,0.7071067811865476,-0.7071067811865475,0.06565464895635674,0,Low,Sensitive resource
user_0025,2,2026-06-20 14:59:28.000000,172.22.48.58,2,4,4,904,4,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,10,Normal,0,14,20,5,1,6,1,1,0,0,0,0,0.24705882352941178,-0.4999999999999997,-0.8660254037844388,0.16584440227703984,0,Low,Weekend login
svc_0007,1,2026-07-21 21:30:47.000000,172.27.204.213,7,0,2,530,0,5edd09e9-9d87-49a4-8977-a9d5095bda0f,2,0,1,15,Normal,0,21,21,1,0,7,0,0,0,0,0,0,0.37267080745341613,-0.7071067811865477,0.7071067811865474,0.09487666034155598,0,Low,Off-hour login
user_0039,2,2026-05-05 14:08:06.000000,172.22.175.5,3,7,3,757,6,6c64bc02-2d28-4114-950a-49fae1541646,4,5,1,20,Normal,0,14,5,1,0,5,1,0,1,0,0,0,0.40236686390532544,-0.4999999999999997,-0.8660254037844388,0.13795066413662238,0,Low,Sensitive resource
dev_0001,0,2026-05-30 04:14:40.000000,192.168.209.45,3,6,4,628,7,8d2265ae-0867-47b8-acc9-0fe02613db70,2,2,1,45,Normal,0,4,30,5,1,5,0,1,1,0,0,0,0.27167630057803466,0.8660254037844386,0.5000000000000001,0.11347248576850096,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0016,2,2026-05-09 09:31:17.000000,10.232.1.58,3,7,3,443,6,341504dd-8221-44e1-a3e3-4a467f4260aa,2,0,1,30,Normal,0,9,9,5,1,5,1,1,1,0,0,0,0.34104046242774566,0.7071067811865476,-0.7071067811865475,0.07836812144212524,0,Medium,"Weekend login, Sensitive resource"
user_0025,2,2026-06-22 17:44:38.000000,172.22.48.160,2,2,4,415,2,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,0,Normal,0,17,22,0,0,6,1,0,0,0,0,0,0.3352941176470588,-0.9659258262890683,-0.25881904510252063,0.0730550284629981,0,Low,No risk indicators
user_0023,2,2026-06-07 13:59:15.000000,10.36.30.13,2,2,0,554,2,6e5b34bb-8170-4f57-8e20-74651e0c2403,1,0,1,10,Normal,0,13,7,6,1,6,1,1,0,0,0,0,0.3668639053254438,-0.2588190451025208,-0.9659258262890683,0.09943074003795066,0,Low,Weekend login
user_0013,2,2026-06-22 05:13:26.000000,172.28.185.170,1,0,3,415,0,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,1,4,1,15,Normal,0,5,22,0,0,6,0,0,0,0,0,0,0.35403726708074534,0.9659258262890683,0.25881904510252074,0.0730550284629981,0,Low,Off-hour login
user_0038,2,2026-06-19 05:08:16.000000,10.153.53.233,9,7,2,805,6,94340351-1f55-47c2-bdb6-1f12d855844a,0,2,1,35,Normal,0,5,19,4,0,6,0,0,1,0,0,0,0.2865853658536585,0.9659258262890683,0.25881904510252074,0.14705882352941177,0,Medium,"Off-hour login, Sensitive resource"
user_0023,2,2026-06-19 08:20:49.000000,10.36.30.93,2,10,0,651,11,6e5b34bb-8170-4f57-8e20-74651e0c2403,1,0,1,0,Normal,0,8,19,4,0,6,1,0,0,0,0,0,0.30177514792899407,0.8660254037844387,-0.4999999999999998,0.11783681214421253,0,Low,No risk indicators
user_0006,2,2026-06-20 01:22:10.000000,192.168.63.127,7,3,1,635,3,f4aef081-9e0e-4fd1-9d63-3196c819d12e,0,5,1,45,Normal,0,1,20,5,1,6,0,1,1,0,0,0,0.37640449438202245,0.25881904510252074,0.9659258262890683,0.11480075901328274,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0009,0,2026-05-01 02:12:26.000000,172.24.126.206,6,8,3,644,9,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,35,Normal,0,2,1,4,0,5,0,0,1,0,0,0,0.2988505747126437,0.49999999999999994,0.8660254037844387,0.11650853889943075,0,Medium,"Off-hour login, Sensitive resource"
user_0012,2,2026-06-25 15:40:11.000000,10.135.71.208,3,3,1,639,3,b767da4b-2996-43e9-bba5-39c4f7f01fef,3,1,1,20,Normal,0,15,25,3,0,6,1,0,1,0,0,0,0.2976190476190476,-0.7071067811865471,-0.7071067811865479,0.11555977229601518,0,Low,Sensitive resource
user_0040,2,2026-05-11 15:19:27.000000,10.216.141.90,4,2,4,1003,2,385be631-cffa-4ba1-a00d-8b72bb9920a7,3,2,1,0,Normal,0,15,11,0,0,5,1,0,0,0,0,0,0.3253012048192771,-0.7071067811865471,-0.7071067811865479,0.18462998102466793,0,Low,No risk indicators
user_0030,2,2026-05-17 08:46:20.000000,10.199.135.178,0,7,4,816,6,dab42e8b-d88d-4639-ab93-84affb134023,0,1,1,30,Normal,0,8,17,6,1,5,1,1,1,0,0,0,0.3609467455621302,0.8660254037844387,-0.4999999999999998,0.149146110056926,0,Medium,"Weekend login, Sensitive resource"
user_0016,2,2026-05-02 18:25:08.000000,10.232.1.248,3,7,3,455,6,341504dd-8221-44e1-a3e3-4a467f4260aa,2,0,1,30,Normal,0,18,2,5,1,5,1,1,1,0,0,0,0.34104046242774566,-1.0,-1.8369701987210297e-16,0.08064516129032258,0,Medium,"Weekend login, Sensitive resource"
user_0034,2,2026-07-24 10:58:02.000000,192.168.41.51,8,3,2,820,3,7311a3a2-124e-4295-a182-2d24701a7ef7,0,5,1,20,Normal,0,10,24,4,0,7,1,0,1,0,0,0,0.2978723404255319,0.49999999999999994,-0.8660254037844387,0.14990512333965844,0,Low,Sensitive resource
dev_0002,0,2026-05-31 09:21:03.000000,192.168.194.231,0,5,2,645,5,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,1,10,Normal,0,9,31,6,1,5,1,1,0,0,0,0,0.3333333333333333,0.7071067811865476,-0.7071067811865475,0.11669829222011385,0,Low,Weekend login
user_0012,2,2026-07-20 15:42:37.000000,10.135.71.134,3,3,1,865,3,b767da4b-2996-43e9-bba5-39c4f7f01fef,3,1,1,20,Normal,0,15,20,0,0,7,1,0,1,0,0,0,0.2976190476190476,-0.7071067811865471,-0.7071067811865479,0.15844402277039848,0,Low,Sensitive resource
user_0031,2,2026-06-20 18:02:23.000000,10.97.151.55,3,3,2,521,3,d16a797d-7435-459b-b43f-826b202d1d8c,1,1,1,30,Normal,0,18,20,5,1,6,1,1,1,0,0,0,0.32934131736526945,-1.0,-1.8369701987210297e-16,0.09316888045540797,0,Medium,"Weekend login, Sensitive resource"
user_0014,2,2026-07-07 17:58:52.000000,10.81.216.176,0,3,1,406,3,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,0,3,1,20,Normal,0,17,7,1,0,7,1,0,1,0,0,0,0.2714285714285714,-0.9659258262890683,-0.25881904510252063,0.0713472485768501,0,Low,Sensitive resource
dev_0005,0,2026-07-17 16:04:45.000000,10.101.75.224,1,5,4,768,5,be7bf241-aa02-4309-8860-ce04620838c8,0,4,1,0,Normal,0,16,17,4,0,7,1,0,0,0,0,0,0.3586206896551724,-0.8660254037844385,-0.5000000000000004,0.14003795066413663,0,Low,No risk indicators
dev_0007,0,2026-06-22 14:21:59.000000,10.90.237.33,9,8,4,917,9,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,20,Normal,0,14,22,0,0,6,1,0,1,0,0,0,0.3526315789473684,-0.4999999999999997,-0.8660254037844388,0.1683111954459203,0,Low,Sensitive resource
svc_0006,1,2026-05-19 14:58:50.000000,172.23.114.36,0,0,3,258,0,7a7f36f8-b35e-42ad-8ea5-a3ca82913458,3,5,1,0,Normal,0,14,19,1,0,5,1,0,0,0,0,0,0.35172413793103446,-0.4999999999999997,-0.8660254037844388,0.04326375711574953,0,Low,No risk indicators
dev_0010,0,2026-05-14 17:54:06.000000,192.168.146.107,2,8,0,573,9,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,20,Normal,0,17,14,3,0,5,1,0,1,0,0,0,0.32642487046632124,-0.9659258262890683,-0.25881904510252063,0.1030360531309298,0,Low,Sensitive resource
user_0020,2,2026-05-06 17:55:57.000000,192.168.84.66,0,1,0,467,12,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,2,0,1,20,Normal,0,17,6,2,0,5,1,0,1,0,0,0,0.3837837837837838,-0.9659258262890683,-0.25881904510252063,0.08292220113851992,0,Low,Sensitive resource
user_0037,2,2026-04-28 09:13:55.000000,10.125.189.249,3,7,1,280,6,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,3,0,1,20,Normal,0,9,28,1,0,4,1,0,1,0,0,0,0.34285714285714286,0.7071067811865476,-0.7071067811865475,0.04743833017077799,0,Low,Sensitive resource
svc_0004,1,2026-05-17 16:43:21.000000,10.211.12.144,0,0,0,758,0,e9992184-531c-431b-adac-b062b0f934bc,2,5,1,10,Normal,0,16,17,6,1,5,1,1,0,0,0,0,0.3375796178343949,-0.8660254037844385,-0.5000000000000004,0.13814041745730551,0,Low,Weekend login
user_0007,2,2026-07-24 08:25:06.000000,10.35.23.77,9,10,4,337,11,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,2,4,1,0,Normal,0,8,24,4,0,7,1,0,0,0,0,0,0.2804878048780488,0.8660254037844387,-0.4999999999999998,0.05825426944971537,0,Low,No risk indicators
dev_0007,0,2026-06-07 05:35:00.000000,10.90.237.126,9,5,4,698,1,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,25,Normal,0,5,7,6,1,6,0,1,0,0,0,0,0.3105263157894737,0.9659258262890683,0.25881904510252074,0.1267552182163188,0,Medium,"Off-hour login, Weekend login"
user_0036,2,2026-05-06 20:30:38.000000,10.234.51.59,3,10,2,712,11,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,1,15,Normal,0,20,6,2,0,5,0,0,0,0,0,0,0.3058823529411765,-0.8660254037844386,0.5000000000000001,0.12941176470588237,0,Low,Off-hour login
dev_0006,0,2026-06-20 04:17:32.000000,172.22.196.127,4,6,4,388,7,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,1,4,1,45,Normal,0,4,20,5,1,6,0,1,1,0,0,0,0.33695652173913043,0.8660254037844386,0.5000000000000001,0.06793168880455408,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0009,0,2026-06-23 11:05:48.000000,172.24.126.203,6,6,3,563,7,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,20,Normal,0,11,23,1,0,6,1,0,1,0,0,0,0.3448275862068966,0.258819045102521,-0.9659258262890682,0.10113851992409867,0,Low,Sensitive resource
user_0031,2,2026-05-23 13:04:56.000000,10.97.151.81,3,2,2,319,2,d16a797d-7435-459b-b43f-826b202d1d8c,1,1,1,10,Normal,0,13,23,5,1,5,1,1,0,0,0,0,0.2634730538922156,-0.2588190451025208,-0.9659258262890683,0.054838709677419356,0,Low,Weekend login
user_0034,2,2026-05-03 13:58:15.000000,192.168.41.123,8,4,2,550,4,7311a3a2-124e-4295-a182-2d24701a7ef7,0,5,1,10,Normal,0,13,3,6,1,5,1,1,0,0,0,0,0.2907801418439716,-0.2588190451025208,-0.9659258262890683,0.09867172675521822,0,Low,Weekend login
svc_0009,1,2026-06-05 11:27:48.000000,172.22.130.186,5,8,0,769,9,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,0,0,1,20,Normal,0,11,5,4,0,6,1,0,1,0,0,0,0.32098765432098764,0.258819045102521,-0.9659258262890682,0.14022770398481973,0,Low,Sensitive resource
user_0027,2,2026-05-05 12:02:04.000000,10.127.98.83,4,10,2,128,11,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,4,2,1,0,Normal,0,12,5,1,0,5,1,0,0,0,0,0,0.2727272727272727,1.2246467991473532e-16,-1.0,0.018595825426944972,0,Low,No risk indicators
user_0035,2,2026-05-23 09:49:15.000000,10.160.122.225,7,4,3,769,4,f07218bf-f0f3-4a94-867d-66f667504c9e,4,5,1,10,Normal,0,9,23,5,1,5,1,1,0,0,0,0,0.28823529411764703,0.7071067811865476,-0.7071067811865475,0.14022770398481973,0,Low,Weekend login
user_0025,2,2026-07-06 14:13:45.000000,172.22.48.86,2,2,4,765,2,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,0,Normal,0,14,6,0,0,7,1,0,0,0,0,0,0.3352941176470588,-0.4999999999999997,-0.8660254037844388,0.13946869070208728,0,Low,No risk indicators
svc_0005,1,2026-06-26 16:28:13.000000,192.168.55.232,6,8,2,559,9,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,1,20,Normal,0,16,26,4,0,6,1,0,1,0,0,0,0.336734693877551,-0.8660254037844385,-0.5000000000000004,0.10037950664136622,0,Low,Sensitive resource
user_0029,2,2026-07-11 10:16:29.000000,10.85.208.155,0,0,4,554,0,00c6c120-68a9-4c9a-b771-62d6e1c2a691,1,2,1,10,Normal,0,10,11,5,1,7,1,1,0,0,0,0,0.324468085106383,0.49999999999999994,-0.8660254037844387,0.09943074003795066,0,Low,Weekend login
user_0028,2,2026-06-23 11:11:27.000000,172.23.38.155,5,2,3,89,2,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,0,4,1,0,Normal,0,11,23,1,0,6,1,0,0,0,0,0,0.34394904458598724,0.258819045102521,-0.9659258262890682,0.011195445920303606,0,Low,No risk indicators
dev_0008,0,2026-05-05 06:21:12.000000,192.168.162.153,3,8,4,635,9,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,35,Normal,0,6,5,1,0,5,0,0,1,0,0,0,0.36774193548387096,1.0,6.123233995736766e-17,0.11480075901328274,0,Medium,"Off-hour login, Sensitive resource"
svc_0007,1,2026-05-26 03:31:59.000000,172.27.204.174,7,0,2,511,0,5edd09e9-9d87-49a4-8977-a9d5095bda0f,2,0,1,15,Normal,0,3,26,1,0,5,0,0,0,0,0,0,0.37267080745341613,0.7071067811865476,0.7071067811865476,0.09127134724857686,0,Low,Off-hour login
dev_0006,0,2026-05-18 01:17:54.000000,172.22.196.62,4,9,4,391,8,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,1,4,1,35,Normal,0,1,18,0,0,5,0,0,1,0,0,0,0.375,0.25881904510252074,0.9659258262890683,0.06850094876660341,0,Medium,"Off-hour login, Sensitive resource"
dev_0005,0,2026-06-29 13:13:55.000000,10.101.75.144,1,5,4,837,1,be7bf241-aa02-4309-8860-ce04620838c8,0,4,1,0,Normal,0,13,29,0,0,6,1,0,0,0,0,0,0.3586206896551724,-0.2588190451025208,-0.9659258262890683,0.15313092979127135,0,Low,No risk indicators
dev_0002,0,2026-07-21 15:39:24.000000,192.168.194.37,0,8,2,447,9,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,1,20,Normal,0,15,21,1,0,7,1,0,1,0,0,0,0.3850574712643678,-0.7071067811865471,-0.7071067811865479,0.07912713472485769,0,Low,Sensitive resource
svc_0004,1,2026-07-04 00:36:10.000000,10.211.12.218,0,10,0,331,11,e9992184-531c-431b-adac-b062b0f934bc,2,5,1,25,Normal,0,0,4,5,1,7,0,1,0,0,0,0,0.37579617834394907,0.0,1.0,0.057115749525616696,0,Medium,"Off-hour login, Weekend login"
user_0027,2,2026-07-23 15:19:33.000000,155.4.94.84,8,4,2,226,4,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,4,2,1,0,Impossible Travel,1,15,23,3,0,7,1,0,0,0,0,0,0.3806818181818182,-0.7071067811865471,-0.7071067811865479,0.037191650853889945,0,Low,No risk indicators
user_0007,2,2026-06-11 12:38:46.000000,10.35.23.191,9,1,4,835,10,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,2,4,1,20,Normal,0,12,11,3,0,6,1,0,1,0,0,0,0.3719512195121951,1.2246467991473532e-16,-1.0,0.1527514231499051,0,Low,Sensitive resource
user_0022,2,2026-06-23 15:56:33.000000,10.115.32.93,3,2,0,463,2,a31b62cd-24cf-4f72-9697-644e42c0690c,2,0,1,0,Normal,0,15,23,1,0,6,1,0,0,0,0,0,0.36774193548387096,-0.7071067811865471,-0.7071067811865479,0.08216318785578748,0,Low,No risk indicators
dev_0005,0,2026-06-02 22:57:42.000000,10.101.75.164,1,5,4,632,5,be7bf241-aa02-4309-8860-ce04620838c8,0,4,1,15,Normal,0,22,2,1,0,6,0,0,0,0,0,0,0.3586206896551724,-0.5000000000000004,0.8660254037844384,0.11423149905123339,0,Low,Off-hour login
user_0020,2,2026-07-19 11:48:11.000000,192.168.84.214,0,3,0,572,3,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,2,0,0,50,Normal,0,11,19,6,1,7,1,1,1,0,1,0,0.3027027027027027,0.258819045102521,-0.9659258262890682,0.10284629981024668,0,High,"Weekend login, Sensitive resource, Failed login"
user_0028,2,2026-05-12 16:18:21.000000,172.23.38.186,5,2,3,522,2,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,0,4,1,0,Normal,0,16,12,1,0,5,1,0,0,0,0,0,0.34394904458598724,-0.8660254037844385,-0.5000000000000004,0.09335863377609108,0,Low,No risk indicators
user_0029,2,2026-05-12 14:38:35.000000,10.85.208.192,0,10,4,939,11,00c6c120-68a9-4c9a-b771-62d6e1c2a691,1,2,1,0,Normal,0,14,12,1,0,5,1,0,0,0,0,0,0.35638297872340424,-0.4999999999999997,-0.8660254037844388,0.17248576850094877,0,Low,No risk indicators
svc_0008,1,2026-07-23 08:07:55.000000,10.55.222.118,0,0,3,606,0,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,0,0,1,0,Normal,0,8,23,3,0,7,1,0,0,0,0,0,0.3,0.8660254037844387,-0.4999999999999998,0.10929791271347249,0,Low,No risk indicators
dev_0009,0,2026-07-22 00:26:13.000000,172.24.126.5,6,5,3,852,5,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,15,Normal,0,0,22,2,0,7,0,0,0,0,0,0,0.3563218390804598,0.0,1.0,0.15597722960151802,0,Low,Off-hour login
user_0026,2,2026-07-25 15:31:15.000000,192.168.27.22,5,0,2,933,0,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,10,Normal,0,15,25,5,1,7,1,1,0,0,0,0,0.3157894736842105,-0.7071067811865471,-0.7071067811865479,0.1713472485768501,0,Low,Weekend login
dev_0007,0,2026-07-10 00:28:17.000000,10.90.237.161,9,9,4,919,8,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,35,Normal,0,0,10,4,0,7,0,0,1,0,0,0,0.3368421052631579,0.0,1.0,0.16869070208728654,0,Medium,"Off-hour login, Sensitive resource"
user_0007,2,2026-05-31 09:23:28.000000,10.35.23.46,9,1,4,443,12,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,2,4,1,30,Normal,0,9,31,6,1,5,1,1,1,0,0,0,0.3719512195121951,0.7071067811865476,-0.7071067811865475,0.07836812144212524,0,Medium,"Weekend login, Sensitive resource"
user_0006,2,2026-06-22 09:07:49.000000,192.168.63.123,7,2,1,727,2,f4aef081-9e0e-4fd1-9d63-3196c819d12e,0,5,1,0,Normal,0,9,22,0,0,6,1,0,0,0,0,0,0.24157303370786518,0.7071067811865476,-0.7071067811865475,0.13225806451612904,0,Low,No risk indicators
user_0001,2,2026-05-26 18:44:08.000000,192.168.57.135,6,7,3,769,6,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,20,Normal,0,18,26,1,0,5,1,0,1,0,0,0,0.25136612021857924,-1.0,-1.8369701987210297e-16,0.14022770398481973,0,Low,Sensitive resource
user_0005,2,2026-07-21 17:21:52.000000,10.47.194.249,8,2,4,637,2,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,0,Normal,0,17,21,1,0,7,1,0,0,0,0,0,0.3469387755102041,-0.9659258262890683,-0.25881904510252063,0.11518026565464895,0,Low,No risk indicators
user_0036,2,2026-05-05 23:05:27.737940,10.234.51.145,3,1,2,4944,10,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,1,70,Low and Slow Exfiltration,1,23,5,1,0,5,0,0,1,1,0,0,0.0058823529411764705,-0.25881904510252157,0.9659258262890681,0.9324478178368122,1,High,"Off-hour login, Sensitive resource, Long session, Isolation Forest anomaly"
user_0008,2,2026-05-13 15:32:26.000000,172.30.186.226,6,7,3,907,6,92107f27-1c84-4c35-9bb7-92e385ca6c16,3,1,1,20,Normal,0,15,13,2,0,5,1,0,1,0,0,0,0.3,-0.7071067811865471,-0.7071067811865479,0.16641366223908918,0,Low,Sensitive resource
dev_0010,0,2026-06-07 01:24:16.000000,192.168.146.241,2,8,0,389,9,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,45,Normal,0,1,7,6,1,6,0,1,1,0,0,0,0.32642487046632124,0.25881904510252074,0.9659258262890683,0.06812144212523719,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0019,2,2026-05-02 12:03:23.000000,10.40.43.79,3,2,4,449,2,0419583b-1677-45c9-8cfb-9d2e7075967a,2,2,0,30,Normal,0,12,2,5,1,5,1,1,0,0,1,0,0.2662337662337662,1.2246467991473532e-16,-1.0,0.07950664136622392,0,Medium,"Weekend login, Failed login"
user_0010,2,2026-07-23 16:40:45.000000,192.168.112.43,6,1,4,928,12,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,20,Normal,0,16,23,3,0,7,1,0,1,0,0,0,0.32142857142857145,-0.8660254037844385,-0.5000000000000004,0.17039848197343455,0,Low,Sensitive resource
dev_0009,0,2026-06-11 16:33:08.000000,172.24.126.219,6,5,3,401,1,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,0,Normal,0,16,11,3,0,6,1,0,0,0,0,0,0.3563218390804598,-0.8660254037844385,-0.5000000000000004,0.07039848197343454,0,Low,No risk indicators
svc_0003,1,2026-07-05 22:30:28.000000,10.127.52.218,8,10,0,643,11,8603dc77-88ab-4dce-9611-39ebd5ea782a,2,2,1,25,Normal,0,22,5,6,1,7,0,1,0,0,0,0,0.38571428571428573,-0.5000000000000004,0.8660254037844384,0.11631878557874763,0,Medium,"Off-hour login, Weekend login"
